ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
0,253,361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,820,876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,384,989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,687,847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,458,907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,19,725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,839,1021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,840,1157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,801,494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,553,441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,859,864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,247,752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1077,571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,813,921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,723,814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,290,392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,420,949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,786,544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,766,782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,465,614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,504,688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,772,661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,298,423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,698,927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,318,1076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,838,775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,137,744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,647,859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,850,1111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,526,397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,465,316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,347,502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,489,1045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1006,362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,444,1062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,622,544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,713,889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,838,1068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,426,284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,321,460,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,277,1094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,570,973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,385,562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,786,600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,597,484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,183,747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1019,417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,520,1010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,480,647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,87,735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,411,1089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,487,360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,853,1195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,273,806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1024,485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1061,694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,991,262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,999,313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,617,936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1031,561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,352,1036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1069,619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,847,821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
