ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
0,532,512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,656,1046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,294,520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,489,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,295,635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,502,413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,852,788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,769,792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,124,663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,8,631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,726,953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,346,429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,307,383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,415,524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,285,347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,223,660,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,242,619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,731,440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,232,264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,521,208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,168,648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,864,679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,772,852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,34,642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,538,290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,730,380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,511,445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,242,321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,575,419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,531,396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,202,220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,804,739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,520,252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,357,522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,577,363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,78,640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,849,735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,494,157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,724,490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,745,830,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,706,1013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
