ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
0,670,281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,474,552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,338,442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,725,322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,668,799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,797,310,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,598,186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,631,991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,789,467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,634,938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,111,445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,433,594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,836,513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,717,623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,685,754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,849,362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,283,464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,771,664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,280,415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,658,875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,758,244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,72,457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,518,501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,924,614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,389,642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,536,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,627,252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,555,140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,890,569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,162,466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,388,463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,220,458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
