ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
0,1121,241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1134,1338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1174,745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,303,381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1110,418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1049,619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,361,820,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1111,971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,407,801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,521,465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,664,200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,963,876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,147,894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,801,827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,44,704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,367,1114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,993,827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,705,836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,722,303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1076,784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,263,854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1119,348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,95,699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,836,863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,764,1269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1125,140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,390,454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,182,885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,451,785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,824,1144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,779,890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,767,673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,513,923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,464,999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,492,520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,385,681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1131,1255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,413,1047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1370,915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,876,975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,717,896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
