ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
0,795,836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,640,721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,660,876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,271,793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,147,802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,360,482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,379,853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,414,494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,596,711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,926,882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,641,392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,603,352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,818,959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,179,787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,903,655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,430,844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,737,854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,201,425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,683,420,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,762,980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,943,823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,485,930,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,286,1016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,853,902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,759,502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,600,627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,730,1034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,314,455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,361,886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,786,558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,624,897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,705,466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,605,942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,383,978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,332,997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,63,806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,244,436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,856,597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,11,807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,434,957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,516,564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,536,909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,778,846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,98,796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,454,540,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,667,1118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,233,804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,691,1069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,464,801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,575,578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,444,819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
