ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
0,1457,932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1011,1077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,953,355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,750,759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,476,1110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,830,565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1209,593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1787,917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1911,991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,955,1210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,380,748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,411,766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1476,477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1136,762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1048,851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,671,451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,883,215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,485,760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,688,689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,624,712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,955,919,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,717,706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1017,502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1168,1023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1142,326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1481,576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1221,480,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1349,788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1311,686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,690,914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1325,750,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1437,977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,596,1035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1864,973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,539,343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1456,1025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1732,887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1229,268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,910,956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
