ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
0,721,413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,191,714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1067,1003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1137,910,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1008,1099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,529,1073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,367,802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,491,273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,896,232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,415,1248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,935,840,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,643,988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,896,522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,475,1179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,847,1127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,611,416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,740,635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1032,1046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,577,373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,321,725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1003,453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,722,514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,658,611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,412,792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1165,842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,427,214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,638,937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,863,1043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,963,402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1106,565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,828,477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,794,369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,543,338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,137,733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
