ID,X,Y,No.Grains,Length,Width,Area,Primeter,Circularity,Compactness,Ellipticity,AR
0,1438,1211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1039,191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1194,460,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
3,876,1146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1417,489,1.0,0.6,0.31,9.27,1.61,0.76,0.79,0.99,1.98
5,1635,406,1.0,0.4,0.28,5.47,1.18,0.84,0.91,0.98,1.43
6,1524,518,1.0,0.3,0.24,3.59,0.92,0.89,0.97,0.99,1.22
7,1546,374,1.0,0.62,0.3,9.31,1.65,0.73,0.77,0.96,2.03
8,1471,641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1391,1105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1164,943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,973,451,1.0,0.61,0.31,9.15,1.58,0.78,0.81,1.0,1.99
12,434,648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1565,478,1.0,0.56,0.3,8.15,1.51,0.77,0.81,1.0,1.9
14,399,864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,635,593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,846,261,1.0,0.67,0.3,10.39,1.74,0.73,0.74,0.99,2.23
17,653,475,1.0,0.62,0.32,9.41,1.66,0.72,0.77,0.94,1.93
18,308,936,1.0,0.62,0.26,8.56,1.61,0.71,0.71,0.98,2.4
19,1447,886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,482,537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1215,823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,541,962,1.0,0.64,0.32,10.15,1.69,0.76,0.79,0.99,2.01
23,1156,554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,290,390,1.0,0.69,0.32,10.53,1.77,0.72,0.74,0.99,2.17
25,968,859,1.0,0.59,0.26,7.92,1.54,0.71,0.74,0.98,2.26
26,215,1021,1.0,0.51,0.25,6.93,1.38,0.78,0.79,0.98,2.02
27,446,768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1049,256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,817,831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,801,151,1.0,0.61,0.28,9.03,1.61,0.75,0.77,0.99,2.18
31,573,799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1268,647,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
33,1124,871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,819,188,1.0,0.6,0.26,8.44,1.58,0.72,0.74,0.99,2.33
35,918,823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1324,550,2.0,1.07,0.32,16.12,2.7,0.47,0.45,0.75,3.38
37,367,1100,1.0,0.64,0.33,10.19,1.71,0.74,0.78,0.98,1.98
38,766,953,1.0,0.59,0.27,8.22,1.56,0.72,0.73,0.98,2.21
39,1021,137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1334,955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1431,818,1.0,0.37,0.25,4.63,1.06,0.88,0.94,1.0,1.46
42,645,623,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1522,400,1.0,0.48,0.25,6.29,1.3,0.79,0.82,0.99,1.89
44,1375,1041,1.0,0.65,0.31,9.69,1.67,0.74,0.76,0.99,2.12
45,763,472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1073,336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,353,912,1.0,0.67,0.31,10.9,1.77,0.74,0.77,0.99,2.14
48,568,1165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1513,811,1.0,0.35,0.28,4.8,1.08,0.87,0.96,0.98,1.24
50,1632,907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1598,1060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,501,976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1021,1297,1.0,0.7,0.29,10.25,1.77,0.69,0.7,0.99,2.42
54,1476,927,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1034,869,1.0,0.5,0.27,7.08,1.36,0.81,0.84,0.99,1.84
56,970,579,1.0,0.34,0.24,4.02,0.99,0.87,0.95,1.0,1.43
57,854,976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1017,713,1.0,0.29,0.27,3.69,0.92,0.93,1.0,1.0,1.07
59,750,552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1041,471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1561,845,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1565,1028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,590,403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1745,984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,256,980,3.0,1.37,0.33,21.76,3.67,0.34,0.37,0.76,4.15
66,1063,895,1.0,0.53,0.33,8.81,1.51,0.83,0.89,0.98,1.6
67,870,906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1536,995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,368,675,1.0,0.34,0.26,4.29,1.01,0.89,0.96,1.0,1.33
70,388,470,1.0,0.71,0.33,12.34,1.91,0.72,0.76,0.97,2.16
71,1329,716,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
72,1596,884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,1060,1142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1314,914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,450,670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,629,882,1.0,0.62,0.27,8.93,1.62,0.73,0.74,0.99,2.32
77,1024,105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,444,490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1053,224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,873,362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,828,586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1294,661,1.0,0.24,0.24,2.54,0.77,0.9,1.0,1.0,1.0
83,1314,598,1.0,0.39,0.28,5.24,1.14,0.86,0.95,0.99,1.42
84,897,1105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,620,1109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1099,386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,543,368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,540,762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1600,442,1.0,0.49,0.28,6.98,1.36,0.81,0.85,0.99,1.75
90,679,682,1.0,0.29,0.27,3.81,0.93,0.94,1.0,1.0,1.06
91,604,1127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,801,778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1664,374,1.0,0.34,0.32,4.93,1.06,0.93,1.0,0.99,1.05
94,702,885,1.0,0.61,0.31,9.39,1.63,0.76,0.79,0.99,1.97
95,1321,846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1174,515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,631,560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,810,753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,711,834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1084,1107,1.0,0.73,0.32,11.83,1.89,0.71,0.73,0.96,2.26
101,928,973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1670,934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1336,890,1.0,0.49,0.29,7.07,1.36,0.81,0.85,0.98,1.7
104,914,1017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,862,1186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,430,1053,3.0,1.89,0.36,32.85,4.62,0.33,0.31,0.71,5.27
107,1276,625,1.0,0.29,0.25,3.41,0.89,0.92,0.99,1.0,1.14
108,621,446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,482,1000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1030,610,1.0,0.58,0.26,7.88,1.51,0.74,0.76,0.98,2.24
111,644,1080,1.0,0.64,0.3,9.71,1.68,0.73,0.75,0.99,2.17
112,1217,791,1.0,0.34,0.24,4.07,0.98,0.91,0.96,1.0,1.42
113,1399,1143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,893,1068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,426,697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1270,772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1212,769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,304,653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,905,856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1484,556,1.0,0.55,0.27,7.68,1.46,0.77,0.79,0.99,2.04
121,338,424,2.0,1.28,0.37,22.85,3.2,0.48,0.47,0.85,3.44
122,1264,681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,591,763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,395,611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,346,694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1353,992,1.0,0.65,0.32,9.86,1.69,0.74,0.76,0.99,2.02
127,525,554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1380,1070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1416,861,1.0,0.56,0.28,8.07,1.5,0.77,0.79,0.98,1.98
130,1040,1220,1.0,0.71,0.28,10.58,1.82,0.68,0.7,0.99,2.55
131,507,312,1.0,0.57,0.29,8.32,1.53,0.76,0.79,0.99,1.95
132,862,302,1.0,0.61,0.29,8.68,1.56,0.76,0.77,1.0,2.12
133,1000,1356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,488,276,1.0,0.63,0.35,10.47,1.7,0.77,0.82,0.98,1.79
135,147,687,5.0,3.34,0.31,52.75,7.7,0.19,0.16,0.76,10.89
136,1504,962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1338,772,1.0,0.36,0.22,4.34,1.05,0.84,0.91,0.99,1.62
138,1077,478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,1143,848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,573,927,1.0,0.71,0.33,11.49,1.83,0.73,0.75,0.97,2.14
141,1715,959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1676,343,1.0,0.59,0.32,9.47,1.6,0.78,0.83,0.99,1.85
143,285,689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,913,435,1.0,0.43,0.24,5.24,1.19,0.79,0.85,0.99,1.79
145,1419,786,1.0,0.32,0.26,3.92,0.96,0.91,0.98,1.0,1.26
146,822,234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1237,611,1.0,0.34,0.24,4.07,1.01,0.86,0.95,1.0,1.42
148,1377,815,1.0,0.5,0.29,7.61,1.41,0.82,0.85,0.97,1.75
149,1433,637,1.0,0.31,0.24,3.56,0.91,0.92,0.99,1.0,1.28
150,542,843,1.0,0.59,0.28,8.34,1.56,0.73,0.76,0.99,2.1
151,728,963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,1462,432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1102,1019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1208,665,1.0,0.31,0.24,3.78,0.95,0.89,0.96,0.99,1.28
155,1426,1184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,1173,986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,921,785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1818,1040,1.0,0.62,0.33,9.9,1.65,0.77,0.81,1.0,1.86
